3.0,0.00000
3.5,0.00000
4.0,0.00000
4.5,0.00000
5.0,0.00000
5.5,0.00000
6.0,0.00000
6.5,0.00000
7.0,0.00000
7.5,0.00000
8.0,0.00000
8.5,0.00000
9.0,0.00000
9.5,0.00000
10.0,0.00000
10.5,0.00000
11.0,0.00000
11.5,0.00000
12.0,0.00000
12.5,571328.00000
13.0,7628640.00000
13.5,7655360.00000
14.0,7245120.00000
14.5,7879456.00000
15.0,7255328.00000
15.5,7829824.00000
16.0,7258912.00000
16.5,7846720.00000
17.0,7228224.00000
17.5,7864096.00000
18.0,7255328.00000
18.5,7862560.00000
19.0,7226176.00000
19.5,7879456.00000
20.0,7224640.00000
20.5,7637952.00000
21.0,7296800.00000
21.5,7862560.00000
22.0,7226176.00000
22.5,7879456.00000
23.0,7209280.00000
23.5,6485792.00000
24.0,2746832.00000
24.5,0.00000
25.0,0.00000
25.5,0.00000
26.0,0.00000
26.5,0.00000
