3.0,0.00000
3.5,0.00000
4.0,0.00000
4.5,0.00000
5.0,0.00000
5.5,0.00000
6.0,0.00000
6.5,0.00000
7.0,0.00000
7.5,0.00000
8.0,0.00000
8.5,0.00000
9.0,0.00000
9.5,0.00000
10.0,0.00000
10.5,0.00000
11.0,0.00000
11.5,0.00000
12.0,0.00000
12.5,0.00000
13.0,1395680.00000
13.5,5741792.00000
14.0,5952288.00000
14.5,5946144.00000
15.0,5831456.00000
15.5,5952288.00000
16.0,5946144.00000
16.5,5648736.00000
17.0,5693248.00000
17.5,5952288.00000
18.0,5963040.00000
18.5,5946144.00000
19.0,5959456.00000
19.5,5945376.00000
20.0,5946208.00000
20.5,5882592.00000
21.0,5963040.00000
21.5,5928480.00000
22.0,5963040.00000
22.5,5959456.00000
23.0,5946144.00000
23.5,5952288.00000
24.0,5860128.00000
24.5,1979824.00000
25.0,0.00000
25.5,0.00000
26.0,0.00000
26.5,0.00000
27.0,0.00000
